sourceid,destid,distance,duration,duration_in_traffic
54,92,14524,2282,4301
54,93,21894,2661,5253
54,111,13354,2315,5060
54,112,13755,2227,3965
54,114,15535,2363,4212
54,115,14357,2399,5446
54,116,15604,2772,5758
54,117,14539,2535,5520
54,89,11107,1822,3801
54,109,19163,3199,5965
54,120,25226,3413,6536
54,121,25523,3601,6747
54,77,21851,2895,5120
54,94,22823,3051,5850
54,95,24180,3421,6169
54,96,24749,3381,6488
54,100,25836,3669,6943
54,101,27115,3857,7370
54,107,25509,3466,6514
54,108,24996,3379,6465
54,97,23524,3298,5998
54,98,24015,3323,6014
54,99,24970,3402,6360
54,103,28824,3797,6968
54,104,28514,4009,7548
54,105,27092,3810,7212
54,106,27397,3738,7271
54,125,28389,4032,7538
54,126,31398,4081,7429
54,127,30482,3897,7050
54,128,31383,3831,6907
54,131,32638,4091,7186
54,122,25805,3634,6834
54,123,26440,3699,7080
54,124,27886,3866,7422
54,132,32530,4074,7251
54,133,29263,4085,7804
54,134,23852,3873,7292
54,157,23995,3834,7352
54,158,34818,4208,7455
54,135,23194,3737,6999
54,136,22459,3538,6689
54,137,26888,3735,7039
54,138,26330,3654,6834
54,139,25427,3656,6675
54,140,21672,3541,6644
54,141,22634,3611,6775
54,118,20174,3470,5951
54,119,19392,3227,6111
54,142,22268,3662,6996
54,143,17794,3038,6991
54,144,25458,3663,7462
54,145,16280,2752,6189
54,153,25220,3561,7311
54,155,20299,3521,7780
54,156,24335,4016,7429
54,154,28658,4161,8787
54,162,26421,4240,8086
54,163,22110,3899,8569
54,164,29760,4360,9368
54,161,36287,4439,7827
54,165,28376,4334,9323
54,166,27267,4023,8634
54,167,27430,4040,8422
54,180,27383,4172,8888
54,181,29671,4208,9380
54,182,30385,4394,9592
54,146,16678,2914,6215
54,147,16599,2779,5906
54,148,17672,2802,5463
54,151,21195,2843,5904
54,152,23147,3287,6843
54,178,26759,3688,8035
54,173,20682,2712,5499
54,176,23105,3189,7030
54,168,25869,3689,7935
54,169,25752,3674,7521
54,179,25845,3806,8384
54,149,23676,2975,4886
54,150,14852,2067,4110
54,82,6065,1236,2137
54,83,15110,1528,2127
54,84,18007,1982,3212
54,85,9990,1519,3018
54,174,19607,2501,5064
54,175,23612,3121,6898
54,186,28182,3993,8571
54,187,26525,3674,7864
54,188,24403,3286,7076
54,189,23713,3232,6943
54,190,22019,2971,5821
54,191,22704,3246,6209
54,193,27797,3903,8307
54,184,32612,4858,10085
54,185,29262,4156,9159
54,192,27363,3883,8229
54,194,30936,4330,9015
54,195,28829,4073,8813
54,196,33359,4808,9720
54,1,24392,2853,4669
54,52,2012,472,605
54,129,31794,4062,7494
54,170,24726,3592,7707
54,171,24060,3381,7156
54,183,31578,4473,9801
54,197,30687,4388,9756
54,177,24859,3547,7506
54,172,22252,2953,6338
54,26,5310,897,1340
54,25,7854,1444,2219
54,86,12355,1720,3322
54,198,40608,5026,8902
55,2,25129,2713,5898
55,3,24142,2980,5838
55,4,20689,2325,5346
55,51,5055,990,1584
55,53,7417,1287,2154
55,54,8208,1394,2518
55,56,2795,447,1022
55,81,4211,852,1385
55,87,9373,1166,2503
55,10,19585,2298,4735
55,11,22230,2852,5646
55,5,18556,2333,4948
55,6,13065,1532,3690
55,7,15336,2082,4747
55,8,17080,1948,4409
55,9,21231,2551,5551
55,130,34109,4028,8913
55,159,51688,4890,9196
55,40,29687,3977,8380
55,72,30752,3782,8303
55,16,20887,2391,5436
55,160,27059,4257,8505
55,17,19966,2310,5035
55,37,20424,2487,5084
55,38,22218,2714,6242
55,42,22726,2727,6339
55,69,24894,3000,6731
55,73,27858,3315,7325
55,12,24347,3324,6412
55,13,25451,3064,6184
55,14,26739,3588,6920
55,15,25000,3004,6800
55,39,26243,3198,7097
55,41,26057,3298,7399
55,70,26441,3362,7249
55,71,28772,3638,7708
55,102,28112,3456,7518
55,43,25472,3209,7055
55,44,24265,2955,6616
55,67,23227,2874,6650
55,68,24805,3079,6958
55,74,26263,3376,7602
55,75,25055,3211,6944
55,35,18867,2121,4814
55,36,20012,2322,5226
55,45,21892,2554,5887
55,64,19848,2401,5469
55,65,21225,2479,5752
55,66,21917,2545,5936
55,76,22730,2763,6278
55,18,17959,1998,4516
55,19,16746,1977,4481
55,20,17020,1839,4247
55,21,16024,1935,4349
55,22,13565,1771,4239
55,33,17301,2012,4502
55,34,17729,1930,4488
55,46,14551,2216,4542
55,31,12177,1744,4070
55,32,12368,1757,4052
55,47,14025,2113,4558
55,48,12705,1923,4287
55,60,10099,1595,3277
55,61,11408,1981,3792
55,78,10372,1547,3264
55,23,11006,1561,3384
55,24,11915,1410,3617
55,27,7398,1115,2300
55,28,8065,1389,2668
55,29,9508,1250,3249
55,30,12132,1767,4100
55,49,9808,1665,3258
55,59,8256,1201,2649
55,113,10411,1802,3467
55,50,8166,1267,2470
55,57,4689,812,1698
55,58,7344,1164,2189
55,79,9954,1562,3121
55,80,7156,1199,2987
55,88,9183,1495,2773
55,110,16359,2761,5616
55,62,12242,2107,4031
55,63,11959,1875,3842
55,90,12617,1826,3694
55,91,11283,1788,3578
55,92,11575,1904,3870
55,93,14475,2315,4967
55,111,14020,2246,4563
55,112,11007,1837,3539
55,114,12706,2186,3822
55,115,11941,2085,4743
55,116,19572,2820,6168
55,117,11791,2145,4981
55,89,8359,1432,3287
55,109,16415,2809,5520
55,120,18500,3116,6604
55,121,18797,3304,6815
55,77,21356,2512,5589
55,94,15832,2735,5611
55,95,23684,3037,6691
55,96,24254,2997,6847
55,100,25340,3285,7442
55,101,26641,3509,7664
55,107,25013,3083,7045
55,108,24501,2996,6825
55,97,23028,2915,6481
55,98,23519,2939,6526
55,99,24474,3018,6887
55,103,28329,3414,7473
55,104,21352,3696,7512
55,105,26596,3426,7750
55,106,26305,3389,7634
55,125,27899,3631,7919
55,126,22652,3880,7907
55,127,29986,3514,7633
55,128,30888,3448,7419
55,131,24620,3937,7872
55,122,19055,3293,6830
55,123,19733,3367,7088
55,124,20724,3552,7387
55,132,23154,3777,7603
55,133,23614,3711,7483
55,134,22515,3491,7024
55,157,21247,3445,6941
55,158,24039,3668,7578
55,135,20433,3402,6632
55,136,19710,3148,6267
55,137,20163,3438,7099
55,138,19611,3339,6913
55,139,18429,3143,6192
55,140,20335,3160,6409
55,141,19946,3231,6370
55,118,13138,2457,5704
55,119,16656,2782,5628
55,142,24579,3521,7898
55,143,23201,3287,7709
55,144,21129,2977,6494
55,145,21210,2895,6615
55,153,20891,2874,6344
55,155,25653,3688,8186
55,156,21599,3571,6926
55,154,24329,3474,7855
55,162,23673,3850,7685
55,163,26660,3955,8809
55,164,25431,3673,8417
55,161,24922,4054,8015
55,165,24047,3647,8418
55,166,22937,3337,7679
55,167,23101,3353,7415
55,180,23053,3485,7892
55,181,25342,3521,8402
55,182,26055,3707,8617
55,146,19968,2808,6532
55,147,18938,2672,6046
55,148,17682,2419,5511
55,151,16866,2156,4890
55,152,18818,2600,5836
55,178,22430,3001,7068
55,173,16353,2025,4485
55,176,18776,2502,6028
55,168,21540,3002,6929
55,169,21423,2987,6558
55,179,21515,3119,7385
55,149,15157,2365,4684
55,150,11648,1649,3592
55,82,4693,870,1474
55,83,9568,1418,2720
55,84,9473,1502,3002
55,85,5661,832,1872
55,174,15278,1815,4054
55,175,19283,2434,5930
55,186,23852,3306,7608
55,187,22196,2987,6958
55,188,20074,2599,6119
55,189,19384,2545,5952
55,190,17690,2284,4769
55,191,18375,2559,5153
55,193,23468,3216,7310
55,184,28283,4171,9133
55,185,24933,3469,8135
55,192,23034,3196,7208
55,194,32429,4098,7984
55,195,24500,3386,7916
55,196,35542,4729,8823
55,1,23897,2470,5183
55,52,7212,1301,2048
55,129,31299,3678,8006
55,170,20397,2905,6723
55,171,19730,2694,6149
55,183,27248,3787,8834
55,197,26358,3701,8699
55,177,20530,2860,6548
55,172,17923,2266,5389
55,26,8340,1432,2427
55,25,9623,1522,3343
55,86,8026,1034,2233
55,198,32947,4532,9947
56,2,23128,2572,5214
56,3,22141,2839,5171
56,4,18688,2184,4680
56,51,3394,987,1281
56,53,8495,1552,2356
56,54,7337,1413,2057
56,55,2868,586,802
56,81,3617,956,1337
56,87,10773,1460,2770
56,10,17103,2114,4109
56,11,20229,2711,4959
56,5,16555,2193,4293
56,6,11064,1391,3003
56,7,13335,1942,4012
56,8,15079,1807,3779
56,9,18552,2412,4825
56,130,32108,3887,8292
56,159,35346,4420,8830
56,40,27686,3837,7779
56,72,28751,3641,7631
56,16,18886,2250,4766
56,160,25058,4116,7828
56,17,17965,2169,4393
56,37,18486,2231,4763
56,38,20217,2574,5574
56,42,20725,2587,5683
56,69,22893,2860,6078
56,73,25857,3174,6704
56,12,22346,3183,5722
56,13,23541,3144,5591
56,14,25218,3491,6135
56,15,22999,2863,6120
56,39,24242,3058,6478
56,41,24056,3157,6772
56,70,24441,3221,6581
56,71,26772,3498,7068
56,102,26111,3316,6830
56,43,21992,2890,5695
56,44,21096,2720,5594
56,67,21227,2733,5943
56,68,22804,2938,6264
56,74,24262,3235,6892
56,75,23054,3071,6273
56,35,16866,1980,4240
56,36,17531,2250,4116
56,45,19891,2414,5229
56,64,17847,2260,4860
56,65,19224,2338,5081
56,66,19917,2404,5258
56,76,20729,2623,5618
56,18,15958,1857,3886
56,19,14745,1836,3866
56,20,15019,1698,3670
56,21,14023,1794,3772
56,22,11564,1630,3591
56,33,15300,1871,3934
56,34,15728,1790,3904
56,46,12438,2073,3816
56,31,10176,1604,3344
56,32,10367,1616,3336
56,47,12024,1972,3839
56,48,10704,1782,3563
56,60,8098,1454,2607
56,61,9407,1840,3092
56,78,8372,1407,2526
56,23,9005,1420,2655
56,24,9914,1269,2953
56,27,5397,974,1638
56,28,6070,1252,1995
56,29,7507,1109,2593
56,30,8795,1715,2781
56,49,9450,1340,2916
56,59,6255,1061,1941
56,113,8410,1661,2809
56,50,6166,1127,1793
56,57,2688,671,1073
56,58,5343,1023,1547
56,79,7953,1421,2400
56,80,5155,1058,2368
56,88,7182,1354,2107
56,110,14358,2620,4888
56,62,10241,1966,3300
56,63,9935,1691,3053
56,90,10616,1685,2995
56,91,9282,1647,2847
56,92,9574,1763,3077
56,93,12474,2174,4242
56,111,12019,2105,3817
56,112,8633,1795,3028
56,114,8940,1498,3045
56,115,9948,1934,3929
56,116,11387,2227,4391
56,117,9790,2004,4378
56,89,6358,1291,2673
56,109,14414,2668,4862
56,120,22729,2889,6392
56,121,16796,3163,6290
56,77,19355,2371,4977
56,94,13831,2594,4940
56,95,21683,2896,5995
56,96,16023,2943,6020
56,100,23417,3241,6515
56,101,24618,3333,7191
56,107,23012,2942,6333
56,108,16270,2941,6008
56,97,21027,2774,5830
56,98,21540,2833,5647
56,99,22473,2878,6188
56,103,26328,3273,6814
56,104,19351,3555,6947
56,105,24595,3286,7050
56,106,18094,3299,6735
56,125,19668,3577,7089
56,126,20651,3740,7370
56,127,27985,3373,6896
56,128,28887,3307,6753
56,131,30169,3585,6867
56,122,17005,3213,6295
56,123,17713,3261,6615
56,124,18707,3411,6817
56,132,21153,3637,6951
56,133,21289,3515,6588
56,134,19103,3342,6235
56,157,20333,3257,6258
56,158,20566,3509,6741
56,135,18432,3261,5995
56,136,17709,3007,5637
56,137,18162,3297,6575
56,138,17610,3198,6381
56,139,15768,3089,5508
56,140,16920,3019,5586
56,141,15147,2765,5997
56,118,11207,2334,5064
56,119,14642,2696,5068
56,142,14288,2772,6328
56,143,13121,2524,5848
56,144,22528,3270,6836
56,145,11531,2221,5071
56,153,22291,3168,6686
56,155,15361,2939,6621
56,156,16639,3148,6574
56,154,14841,2836,6439
56,162,17616,3515,7486
56,163,17173,3317,7428
56,164,15943,3035,7035
56,161,18680,3662,7777
56,165,25446,3941,8739
56,166,24337,3631,8035
56,167,24501,3647,7783
56,180,24453,3779,8256
56,181,26741,3815,8839
56,182,27455,4001,9059
56,146,11929,2383,4932
56,147,11857,2239,4527
56,148,11077,1937,4168
56,151,18265,2450,5236
56,152,20217,2894,6173
56,178,23830,3295,7432
56,173,17753,2319,4833
56,176,20176,2796,6434
56,168,22940,3296,7301
56,169,22823,3281,6900
56,179,22915,3413,7754
56,149,16557,2659,5024
56,150,11923,1674,3338
56,82,7071,1361,2112
56,83,11947,1908,3307
56,84,13146,1846,3552
56,85,7060,1126,2231
56,174,16678,2108,4396
56,175,20683,2728,6262
56,186,25252,3600,8021
56,187,23596,3281,7283
56,188,21473,2893,6488
56,189,20784,2839,6283
56,190,19090,2578,5132
56,191,19775,2853,5563
56,193,24867,3510,7673
56,184,29683,4465,9541
56,185,26333,3763,8602
56,192,24434,3490,7576
56,194,28007,3937,8475
56,195,25900,3680,8284
56,196,35695,4693,8777
56,1,21896,2329,4523
56,52,6241,1297,1795
56,129,29298,3537,7361
56,170,21797,3199,7086
56,171,21130,2988,6505
56,183,17910,3480,7898
56,197,27757,3995,9179
56,177,21930,3154,6917
56,172,19322,2560,5733
56,26,7204,1142,2704
56,25,7600,1346,2917
56,86,9426,1327,2546
56,198,28204,4478,8393
81,2,26641,3265,6287
81,3,27199,3407,6595
81,4,22201,2877,5736
81,51,6545,1511,2138
81,53,10862,2020,3280
81,54,9799,1939,2877
81,55,3935,828,1302
81,56,3608,944,1363
81,87,4539,794,1401
81,10,21075,2815,5353
81,11,23654,3184,6447
81,5,20068,2886,5253
81,6,14577,2084,4032
81,7,16914,2643,5019
81,8,18593,2500,4834
81,9,21995,3122,5885
81,130,28050,4565,8748
81,159,30393,4966,10253
81,40,31200,4530,8817
81,72,32264,4334,8720
81,16,22400,2943,5826
81,160,26403,4300,7986
81,17,21479,2862,5432
81,37,22689,2979,5694
81,38,23731,3267,6690
81,42,24239,3280,6787
81,69,26407,3553,7198
81,73,29370,3867,7764
81,12,25739,3630,7081
81,13,26942,3533,6867
81,14,28131,3894,7626
81,15,26513,3556,7203
81,39,27755,3751,7468
81,41,27569,3850,7846
81,70,27954,3915,7729
81,71,30285,4191,8139
81,102,22305,4178,8852
81,43,26963,3726,7637
81,44,24609,3413,6646
81,67,24740,3426,7013
81,68,25792,3635,7060
81,74,20939,3987,8504
81,75,26524,3694,7748
81,35,20379,2674,5148
81,36,21503,2840,5858
81,45,23405,3107,6231
81,64,15081,2802,5684
81,65,22716,2996,6312
81,66,23430,3097,6287
81,76,24220,3281,6853
81,18,19472,2550,4904
81,19,18259,2529,4880
81,20,18532,2391,4619
81,21,17537,2487,4744
81,22,15056,2288,4762
81,33,18814,2564,4879
81,34,19242,2483,4807
81,46,14764,2660,5188
81,31,13531,2314,4381
81,32,13859,2274,4607
81,47,15091,2668,4791
81,48,14195,2440,4808
81,60,11590,2112,3856
81,61,12899,2498,4331
81,78,11096,1950,3601
81,23,12497,2078,3953
81,24,13406,1927,4143
81,27,8889,1632,2852
81,28,9556,1907,3169
81,29,11074,1813,3458
81,30,12237,2396,4079
81,49,12964,2033,3977
81,59,9747,1719,3218
81,113,6814,1370,2363
81,50,9657,1785,2985
81,57,2655,659,1055
81,58,5116,972,1455
81,79,9047,1577,2907
81,80,7555,1437,2519
81,88,5586,1062,1628
81,110,14806,2809,5182
81,62,13044,2357,4349
81,63,11887,2122,3997
81,90,9478,1770,3274
81,91,11020,1982,3601
81,92,11561,2169,4007
81,93,14390,2616,5206
81,111,11849,2127,3773
81,112,7410,1404,2332
81,114,9190,1540,2535
81,115,11952,2031,3579
81,116,12863,2354,4036
81,117,13724,2386,4178
81,89,8030,1668,2822
81,109,15034,2916,5906
81,120,17831,3273,7239
81,121,18128,3461,7439
81,77,15453,2926,5775
81,94,15817,3063,6020
81,95,17317,3308,7357
81,96,17355,3240,7196
81,100,19640,3724,8068
81,101,20123,3914,8372
81,107,18439,3451,7589
81,108,17602,3239,7154
81,97,16730,3217,7159
81,98,25010,3456,7096
81,99,19170,3573,7848
81,103,22324,4104,8682
81,104,21374,4036,8201
81,105,21553,3823,6975
81,106,19406,3632,7984
81,125,22056,3948,7002
81,126,23354,3956,7456
81,127,24114,4021,7634
81,128,23686,3853,7319
81,131,23964,3980,7415
81,122,18411,3494,7541
81,123,20009,3469,6414
81,124,20648,3608,6446
81,132,22498,3821,7137
81,133,21546,3746,6794
81,134,20448,3526,6367
81,157,19865,3440,6468
81,158,21971,3703,6928
81,135,19776,3445,6159
81,136,19054,3191,5800
81,137,19602,3279,6088
81,138,19829,3409,6207
81,139,17773,3186,5727
81,140,18058,3066,5661
81,141,18355,3098,5823
81,118,15065,2698,4892
81,119,15987,2880,5248
81,142,17181,3166,6132
81,143,16664,2950,5651
81,144,16680,2972,5602
81,145,15610,2625,4905
81,153,17584,3143,5465
81,155,18980,3382,6400
81,156,20075,3493,6752
81,154,18460,3279,6214
81,162,21437,3862,7322
81,163,21107,3698,7239
81,164,18837,3430,6839
81,161,22501,4009,7608
81,165,20562,3726,7076
81,166,19575,3438,6643
81,167,18306,3245,6203
81,180,21920,3914,8072
81,181,24216,3950,8643
81,182,20927,4159,8274
81,146,15252,2736,4836
81,147,13858,2361,4179
81,148,11326,1979,3654
81,151,11834,2081,3914
81,152,16851,3033,5416
81,178,21298,3432,7247
81,173,15217,2461,4660
81,176,17635,2934,6225
81,168,19242,3261,6228
81,169,18116,3256,5690
81,179,20382,3548,7562
81,149,15659,2650,4558
81,150,11746,1775,3673
81,82,9052,1624,2987
81,83,13013,2150,3817
81,84,11946,1837,3464
81,85,6989,1239,2570
81,174,14144,2243,4207
81,175,18149,2863,6083
81,186,25181,3713,8356
81,187,23525,3394,7604
81,188,18948,3028,6301
81,189,18250,2974,6105
81,190,16556,2712,4939
81,191,16458,2888,5097
81,193,24796,3623,7943
81,184,27157,4600,9365
81,185,23808,3898,8385
81,192,21900,3624,7399
81,194,25482,4072,8274
81,195,23374,3815,8106
81,196,27904,4549,9024
81,1,25409,3022,5548
81,52,8703,1822,2630
81,129,26068,4283,8165
81,170,21726,3312,7425
81,171,18597,3122,6306
81,183,21529,3923,7697
81,197,27686,4108,9486
81,177,19396,3288,6725
81,172,16789,2694,5545
81,26,9830,1953,3006
81,25,11092,2004,4075
81,86,5291,937,1556
81,198,29548,4661,8543
87,2,28744,3298,6642
87,3,29302,3440,6947
87,4,29131,3242,7125
87,51,9198,1546,2575
87,53,14979,2301,4247
87,54,13133,2087,3605
87,55,9681,1183,2042
87,56,11238,1364,2748
87,81,5333,895,1514
87,10,23557,2763,5943
87,11,25770,3272,6715
87,5,26998,3251,6656
87,6,21507,2449,5375
87,7,23778,3000,6402
87,8,25522,2865,6230
87,9,29674,3469,7290
87,130,25671,4019,8032
87,159,28989,4537,9131
87,40,29619,4919,9682
87,72,25833,4412,8586
87,16,29329,3308,7294
87,160,23299,3705,7278
87,17,28408,3227,6903
87,37,28929,3289,7122
87,38,22117,3697,7751
87,42,22658,3669,7745
87,69,20459,3925,7998
87,73,24288,3641,7068
87,12,27855,3718,7373
87,13,28535,3545,7628
87,14,30212,3892,8188
87,15,28616,3589,7683
87,39,25360,4290,8842
87,41,25989,4239,8755
87,70,22190,4262,9252
87,71,23760,4482,9501
87,102,21302,3892,8456
87,43,21497,3636,7578
87,44,20290,3382,7062
87,67,19253,3301,7148
87,68,20830,3506,7444
87,74,19937,3701,8104
87,75,19157,3559,8156
87,35,14892,2565,5338
87,36,23641,2963,5868
87,45,17917,2981,6367
87,64,14079,2516,5325
87,65,15267,2864,5931
87,66,17943,2972,6425
87,76,15986,3000,6174
87,18,26401,2915,6299
87,19,25189,2894,6298
87,20,25462,2756,6037
87,21,24466,2852,6202
87,22,22007,2688,5927
87,33,15104,2633,5224
87,34,14454,2418,4961
87,46,14157,2352,4907
87,31,12271,2211,3882
87,32,13877,2566,4845
87,47,13151,2603,4630
87,48,12277,2282,4311
87,60,11384,1823,3503
87,61,11731,2152,4021
87,78,10094,1664,3230
87,23,20382,2462,5308
87,24,20357,2327,5300
87,27,10478,1602,2772
87,28,10234,1681,3312
87,29,12195,2009,3546
87,30,11780,2081,3705
87,49,10378,1770,3305
87,59,9241,1426,2832
87,113,4644,951,1740
87,50,11247,1755,2909
87,57,3798,845,1450
87,58,4114,685,1079
87,79,8045,1291,2522
87,80,5385,1019,1877
87,88,3416,644,995
87,110,12636,2391,4510
87,62,12041,2071,4002
87,63,10885,1836,3639
87,90,8476,1484,2906
87,91,10018,1696,3222
87,92,10559,1883,3626
87,93,13027,2311,5161
87,111,9679,1708,3048
87,112,5240,986,1680
87,114,7020,1122,1856
87,115,9782,1613,2886
87,116,10693,1935,3341
87,117,10829,1920,3518
87,89,5860,1250,2134
87,109,13605,2489,4974
87,120,16321,2791,5375
87,121,17465,3052,5783
87,77,14451,2640,5416
87,94,13684,2657,5644
87,95,17199,3112,6281
87,96,16658,3029,6142
87,100,18638,3438,7659
87,101,20698,3591,6630
87,107,17742,3239,6546
87,108,16051,3009,6563
87,97,15251,2982,6506
87,98,16452,3122,6769
87,99,18168,3287,7464
87,103,20779,3659,6889
87,104,19425,3394,6340
87,105,19383,3405,6365
87,106,19036,3350,6331
87,125,18952,3353,6291
87,126,20250,3362,6698
87,127,21944,3602,7009
87,128,20582,3259,6533
87,131,20860,3385,6643
87,122,17862,3159,5902
87,123,17839,3051,5801
87,124,17543,3013,5749
87,132,19404,3223,6371
87,133,18442,3152,6052
87,134,17343,2932,5683
87,157,17486,2893,5731
87,158,18867,3109,6157
87,135,16672,2850,5448
87,136,15950,2597,5094
87,137,16707,2813,5480
87,138,16725,2814,5470
87,139,14669,2591,5006
87,140,15163,2600,5044
87,141,16186,2680,5206
87,118,12176,2231,4264
87,119,12725,2256,4468
87,142,16148,2759,5467
87,143,14084,2422,4980
87,144,13627,2493,4920
87,145,12570,2137,4232
87,153,14637,2595,4569
87,155,16435,2930,5709
87,156,17686,3160,6040
87,154,16613,2962,5421
87,162,19912,3299,6442
87,163,18212,3232,6539
87,164,16982,2950,6133
87,161,20585,3653,6993
87,165,18489,3343,6401
87,166,16995,2910,5986
87,167,15985,2770,5677
87,180,20143,3470,7142
87,181,22439,3506,7662
87,182,20115,3555,7149
87,146,13082,2317,4114
87,147,11688,1943,3456
87,148,9156,1561,2898
87,151,9664,1662,3229
87,152,15907,2585,5116
87,178,19521,2988,6360
87,173,13442,2010,3806
87,176,15865,2487,5302
87,168,16347,2795,5538
87,169,16095,2848,4944
87,179,18605,3104,6629
87,149,13882,2206,3877
87,150,12314,1810,3732
87,82,10296,1653,3211
87,83,14302,2085,3994
87,84,10169,1393,2765
87,85,6912,1073,2212
87,174,12368,1799,3397
87,175,16373,2419,5122
87,186,20942,3291,6855
87,187,19294,2971,6221
87,188,17163,2584,5390
87,189,16474,2530,5170
87,190,14780,2268,4108
87,191,14682,2444,4291
87,193,20723,3205,6728
87,184,23248,4153,8288
87,185,22023,3454,7427
87,192,20124,3180,6421
87,194,23698,3631,7381
87,195,21598,3371,7159
87,196,26128,4105,8180
87,1,27512,3055,5954
87,52,12037,1971,3363
87,129,22963,3689,7427
87,170,17487,2890,5998
87,171,16820,2678,5413
87,183,18949,3395,7074
87,197,23456,3685,8023
87,177,17613,2848,5806
87,172,15012,2250,4689
87,26,13179,2101,3730
87,25,13195,2036,4354
87,86,3515,493,861
87,198,26444,4067,7858
10,2,10970,1440,2193
10,3,6942,1020,1527
10,4,8408,1239,1909
10,51,16404,2038,3391
10,53,22049,3282,5444
10,54,20294,2565,4403
10,55,19830,2342,3749
10,56,19171,2373,3878
10,81,21347,2870,4855
10,87,27734,3216,5939
10,11,3783,637,1046
10,5,12380,1793,2822
10,6,10631,1308,2084
10,7,6221,1250,1927
10,8,3146,644,912
10,9,3374,627,968
10,130,17941,2379,4285
10,159,21156,2877,4978
10,40,11995,2329,3603
10,72,14585,2133,3785
10,16,2956,477,684
10,160,20798,2632,4373
10,17,3662,657,1120
10,37,3823,668,1122
10,38,6051,1045,1795
10,42,6557,1079,2043
10,69,8726,1352,2398
10,73,11691,1666,2904
10,12,5867,1084,1693
10,13,6582,1001,1572
10,14,8259,1347,2062
10,15,6290,1083,1784
10,39,7836,1472,2426
10,41,8757,1634,2766
10,70,10267,1716,2953
10,71,12661,2015,3418
10,102,11946,1808,3058
10,43,7699,1312,2411
10,44,6934,1407,2238
10,67,7284,1491,2485
10,68,7427,1441,2408
10,74,10358,1616,2778
10,75,9445,1496,2631
10,35,8576,1398,2414
10,36,3348,619,974
10,45,5926,1142,1773
10,64,7898,1350,2369
10,65,7158,1209,1926
10,66,6670,1380,2281
10,76,8663,1493,2443
10,18,3518,572,968
10,19,4621,836,1343
10,20,7408,1223,1892
10,21,7089,1346,1928
10,22,7744,1371,2019
10,33,8568,1467,2150
10,34,7451,1283,2035
10,46,8648,1533,2365
10,31,11909,1904,3022
10,32,10416,1481,2418
10,47,9671,1878,2922
10,48,10485,2131,3243
10,60,14866,1882,3055
10,61,10392,1897,3607
10,78,12389,2011,3375
10,23,9738,1367,2178
10,24,10423,1186,1941
10,27,14118,1783,2885
10,28,13713,1811,3165
10,29,12382,1563,2460
10,30,12616,1953,3176
10,49,13577,1724,2793
10,59,15653,2076,3372
