sourceid,destid,distance,duration,fare
180,188,6207,2769,10
180,189,10361,2996,27
180,190,10971,3183,19
180,191,15242,4302,34
180,193,8657,3249,20
180,184,6745,2257,15
180,185,4728,1604,10
180,192,13770,4117,32
180,194,8599,2630,20
180,195,7230,2478,25
180,196,7139,2027,17
180,1,26959,6951,41
180,52,24431,6063,41
180,129,11868,3376,30
180,170,5247,1916,10
180,171,6235,2302,15
180,183,4899,1711,10
180,197,4617,1863,10
180,177,4094,1670,10
180,172,7028,2172,20
180,26,26730,7467,40
180,25,23063,5906,39
180,86,21382,5526,39
180,198,11660,4361,17
181,2,29868,7248,43
181,3,29432,6866,42
181,4,29530,6684,40
181,51,22902,5682,39
181,53,27343,6631,41
181,54,25973,5942,41
181,55,23261,5554,40
181,56,21242,4958,39
181,81,22295,4831,40
181,87,20432,4817,39
181,10,22551,5081,40
181,11,24572,5385,41
181,5,31995,7206,42
181,6,27370,6050,42
181,7,25050,6237,44
181,8,24305,5925,41
181,9,26659,6452,41
181,130,14638,4117,37
181,159,11515,3524,25
181,40,25606,5675,39
181,72,22111,5133,37
181,16,24723,5565,40
181,160,7730,2522,30
181,17,20632,4745,39
181,37,18929,4831,37
181,38,21623,4815,39
181,42,18259,4546,27
181,69,16518,4226,40
181,73,13139,3619,25
181,12,26484,6352,41
181,13,24911,4733,62
181,14,26493,4934,65
181,15,23655,3739,62
181,39,26444,4954,65
181,41,23030,4413,65
181,70,19401,5376,40
181,71,18012,4831,35
181,102,15760,4040,25
181,43,18559,3654,53
181,44,19549,3665,52
181,67,16190,3053,45
181,68,18751,4321,37
181,74,17936,3536,55
181,75,19079,4196,37
181,36,19677,4259,39
181,45,16673,3856,36
181,64,15970,3872,34
181,65,14974,3578,34
181,66,16366,4017,36
181,76,14217,2625,40
181,18,20736,4806,37
181,19,20846,4791,39
181,20,19346,4225,38
181,21,20647,5173,38
181,22,20727,4934,39
181,33,19036,4561,38
181,34,17707,4385,36
181,46,17241,4316,36
181,31,20225,4463,37
181,32,20515,4991,39
181,47,20387,5260,38
181,48,19950,4572,35
181,60,17845,3900,38
181,61,17676,4475,36
181,78,16185,3847,36
181,23,22024,4966,37
181,24,21288,4760,39
181,27,22104,5338,51
181,28,20554,4674,51
181,29,20659,4889,39
181,30,20107,4379,37
181,49,18729,4236,38
181,59,19211,4327,38
181,113,19254,4803,37
181,50,22017,5680,39
181,57,21359,5347,39
181,58,20190,5028,37
181,79,17198,4509,36
181,80,15885,3522,35
181,88,18569,4299,37
181,110,11424,2887,24
181,62,16644,4467,36
181,63,14667,3494,34
181,90,16175,4139,34
181,91,16723,3908,22
181,92,16240,3552,22
181,93,13122,3648,25
181,111,12257,2644,20
181,112,16871,3753,35
181,114,14781,3303,30
181,115,14044,3305,25
181,116,14136,3523,25
181,117,12860,3639,29
181,89,16094,3964,34
181,109,11473,2657,20
181,120,12047,2898,27
181,121,12191,3273,27
181,77,14451,3419,34
181,94,13173,2981,29
181,95,13190,3461,20
181,96,14095,3552,25
181,100,17816,3697,55
181,101,14510,3895,25
181,107,16167,3994,30
181,108,14967,3571,30
181,97,14658,2951,40
181,98,15366,3029,45
181,99,16351,3141,45
181,103,15350,4052,25
181,104,13335,3385,25
181,105,15601,3811,34
181,106,15029,3784,34
181,125,12023,3305,24
181,126,12434,3508,24
181,127,11582,3209,24
181,128,9465,2689,22
181,131,10028,3071,22
181,122,12774,3429,32
181,123,14823,3572,34
181,124,17081,3779,35
181,132,10595,2910,24
181,133,10596,2927,24
181,134,11385,3299,30
181,157,11553,3044,30
181,158,7783,2692,20
181,135,11980,3098,27
181,136,11349,2956,27
181,137,11322,2771,27
181,138,11455,2942,27
181,139,8904,2260,17
181,140,8484,2477,25
181,141,10195,2822,30
181,118,10022,2583,19
181,119,8740,2157,17
181,142,7326,1964,17
181,143,7512,2113,17
181,144,10611,2346,19
181,145,10744,2142,20
181,153,10296,2778,19
181,155,7580,2590,15
181,156,8580,2351,22
181,154,4511,1412,10
181,162,6895,2097,20
181,163,5530,2243,15
181,164,4178,1922,10
181,161,6525,2240,20
181,165,3800,1382,10
181,166,3712,970,10
181,167,5300,1744,10
181,180,3114,1295,5
181,182,1280,935,0
181,146,11755,3170,19
181,147,14437,3539,29
181,148,12771,3152,25
181,151,11186,2631,24
181,152,9795,3127,35
181,178,6750,2079,20
181,173,15558,3749,34
181,176,8062,2239,20
181,168,6137,1762,15
181,169,7277,1837,17
181,179,4456,1182,10
181,150,17964,4625,30
181,82,27228,6567,42
181,83,33488,7461,43
181,84,29649,6492,43
181,85,23466,5766,33
181,174,20975,4756,39
181,175,11620,3287,27
181,186,6180,1973,20
181,187,8477,2623,25
181,188,9763,3460,20
181,189,12033,3110,32
181,190,13611,3492,29
181,191,22655,4835,39
181,193,15581,3733,34
181,184,4062,1866,10
181,185,1245,980,0
181,192,15444,4231,37
181,194,8374,2576,22
181,195,10356,2593,30
181,196,11079,2748,27
181,1,29477,6722,42
181,52,25998,5934,41
181,129,12088,3538,35
181,170,6828,1993,20
181,171,7817,2379,20
181,183,5119,1873,15
181,197,2571,1159,5
181,177,6473,2004,15
181,172,8717,2347,22
181,26,28236,7326,40
181,25,24582,6231,41
181,86,23052,5381,40
181,198,9464,3834,20
182,2,31281,7306,55
182,3,30461,6522,67
182,4,28751,6698,42
182,51,24983,5859,49
182,53,28275,6840,41
182,54,26911,6152,41
182,55,25634,6251,24
182,56,22173,5167,39
182,81,22230,5149,44
182,87,21435,5097,39
182,10,23580,4733,65
182,11,24722,5583,41
182,5,31930,7524,47
182,6,24772,6128,49
182,7,24579,6540,79
182,8,23839,6012,23
182,9,25832,6531,55
182,130,12594,3908,30
182,159,11170,3286,19
182,40,19312,5520,37
182,72,15640,4580,30
182,16,25901,4884,70
182,160,7362,2171,20
182,17,21749,4764,60
182,37,19688,4324,50
182,38,20388,4108,52
182,42,16216,4337,22
182,69,14486,4017,20
182,73,11096,3410,19
182,12,25810,6431,58
182,13,24429,4908,60
182,14,26012,5109,62
182,15,23173,3914,60
182,39,25963,5129,62
182,41,25004,4734,70
182,70,15270,5059,20
182,71,17283,4906,35
182,102,13683,3943,20
182,43,15341,4377,20
182,44,19067,3840,50
182,67,15708,3228,45
182,68,17248,3817,45
182,74,17454,3891,50
182,75,17268,3980,55
182,36,20862,4188,62
182,45,16991,3997,36
182,64,15691,3536,45
182,65,15891,3811,34
182,66,15415,3646,40
182,76,13735,2800,40
182,18,18968,4585,53
182,19,24440,5210,62
182,20,18916,4361,69
182,21,20217,5309,69
182,22,21536,5285,39
182,33,19567,4656,38
182,34,18238,4468,38
182,46,17772,4399,36
182,31,18899,4645,38
182,32,21046,5085,39
182,47,20918,5351,39
182,48,18624,4754,38
182,60,18291,4557,38
182,61,17286,4567,36
182,78,16524,3798,36
182,23,20697,5148,39
182,24,21734,5417,39
182,27,22601,5303,39
182,28,21088,4837,39
182,29,21106,5546,39
182,30,18781,4561,38
182,49,19175,4893,38
182,59,19532,4280,38
182,113,20257,5086,38
182,50,22338,5633,39
182,57,21041,5550,43
182,58,20125,5346,41
182,79,18124,4718,36
182,80,17600,4118,32
182,88,19957,4818,32
182,110,11742,2999,24
182,62,17175,4521,36
182,63,14985,3639,34
182,90,15446,4530,34
182,91,14864,3936,25
182,92,14430,3625,25
182,93,13180,3453,39
182,111,12192,2962,24
182,112,16199,3969,30
182,114,13750,3321,30
182,115,13978,3384,30
182,116,14069,3602,30
182,117,11491,3426,19
182,89,15943,4228,39
182,109,11791,2738,20
182,120,9924,2902,32
182,121,11484,3404,32
182,77,13352,3296,38
182,94,13522,3345,30
182,95,13501,3364,38
182,96,14235,3693,25
182,100,17753,4018,55
182,101,12433,3798,20
182,107,16676,3847,50
182,108,15098,3712,30
182,97,14176,3126,40
182,98,14884,3204,40
182,99,15869,3316,45
182,103,13273,3955,20
182,104,11306,3152,19
182,105,11500,3411,19
182,106,12038,3605,24
182,125,9946,3208,17
182,126,10404,3275,19
182,127,9553,2976,17
182,128,7422,2480,15
182,131,7985,2862,15
182,122,13029,3206,40
182,123,14161,3305,40
182,124,17150,3975,35
182,132,8518,2813,17
182,133,8519,2830,17
182,134,13108,3590,27
182,157,13277,3335,32
182,158,5739,2483,10
182,135,11561,3439,27
182,136,11684,3122,27
182,137,10675,2989,27
182,138,9331,2950,27
182,139,8601,2196,17
182,140,7545,2066,17
182,141,11919,3113,27
182,118,11279,2844,19
182,119,9957,2408,19
182,142,6160,1592,15
182,143,8721,2293,25
182,144,9419,2229,19
182,145,9646,2075,19
182,153,9104,2662,17
182,155,7184,2297,15
182,156,6542,2151,15
182,154,4115,1119,10
182,162,4853,2015,10
182,163,3486,2034,5
182,164,3782,1629,10
182,161,4480,2031,10
182,165,2596,1087,5
182,166,3631,1299,15
182,167,5186,1954,15
182,180,3626,1484,10
182,181,1298,986,0
182,146,12012,3141,29
182,147,12703,3311,29
182,148,12704,3231,29
182,151,11120,2710,29
182,152,8909,2881,17
182,178,5408,2079,20
182,173,14366,3521,34
182,176,8086,2107,17
182,168,4945,1645,10
182,169,6085,1721,15
182,179,3326,1066,10
182,150,16853,4264,22
182,82,27163,6885,46
182,83,34342,7929,43
182,84,26237,6477,38
182,85,22374,5405,23
182,174,11770,3461,19
182,175,11554,3444,27
182,186,5266,1809,30
182,187,7134,2627,25
182,188,9787,3328,17
182,189,11967,3267,32
182,190,12588,3510,29
182,191,21463,4907,39
182,193,11583,3353,30
182,184,3717,1628,10
182,185,5116,1606,15
182,192,15378,4388,37
182,194,11309,3052,29
182,195,9016,2593,30
182,196,10355,2965,27
182,1,29011,6862,89
182,52,26936,6144,41
182,129,10059,3483,22
182,170,6852,1864,15
182,171,7841,2250,17
182,183,1804,1320,0
182,197,5519,2161,20
182,177,6497,1872,15
182,172,8332,2262,17
182,26,26808,7160,54
182,25,24676,5858,41
182,86,22049,5810,28
182,198,8970,3679,15
146,2,26606,6422,38
146,3,24871,6046,52
146,4,24248,5675,39
146,51,16816,4461,50
146,53,20908,5930,32
146,54,19545,5245,32
146,55,15632,4604,30
146,56,14806,4256,29
146,81,14197,3741,29
146,87,13888,3954,29
146,10,17990,4261,47
146,11,20231,4843,37
146,5,26006,6463,38
146,6,20026,5469,35
146,7,20921,5266,37
146,8,19983,5039,37
146,9,22315,5932,37
146,130,22710,5324,39
146,159,25816,4743,70
146,40,22742,5509,47
146,72,19080,4569,37
146,16,20333,4745,37
146,160,17602,4401,35
146,17,17778,3973,22
146,37,16107,3684,22
146,38,17413,4207,36
146,42,16383,3895,36
146,69,16552,4441,34
146,73,16238,4107,34
146,12,22833,6112,37
146,13,22295,5639,37
146,14,22691,5537,39
146,15,20730,4395,52
146,39,20965,5388,37
146,41,19597,4469,37
146,70,22064,5462,37
146,71,19440,4911,49
146,102,15184,3930,34
146,43,15585,3817,34
146,44,15261,3884,34
146,67,12894,3161,32
146,68,14695,3676,34
146,74,15131,3592,34
146,75,14794,3575,34
146,36,15078,3783,34
146,45,12678,3316,32
146,64,11717,2920,27
146,65,10632,3036,30
146,66,14002,3833,32
146,76,11468,2812,27
146,18,16175,3986,34
146,19,16261,4387,42
146,20,14951,3625,34
146,21,15451,4422,34
146,22,16383,4414,35
146,33,14905,3677,34
146,34,13576,3500,32
146,46,13110,3431,32
146,31,14236,3724,34
146,32,16267,4391,35
146,47,16183,4220,34
146,48,13961,3833,32
146,60,13176,3562,32
146,61,12945,3881,32
146,78,11969,3410,30
146,23,16035,4223,35
146,24,15842,4212,34
146,27,17051,4855,35
146,28,15087,3857,34
146,29,16258,4212,34
146,30,14118,3640,34
146,49,13283,3688,32
146,59,13477,3613,32
146,113,12710,3944,27
146,50,17214,5333,35
146,57,14269,3960,29
146,58,14600,4328,32
146,79,10763,3811,25
146,80,8967,2226,30
146,88,12025,3440,27
146,110,6487,2111,15
146,62,12513,3553,30
146,63,10451,3057,30
146,90,8469,3133,15
146,91,7658,2567,15
146,92,7175,2211,15
146,93,8727,2653,25
146,111,4000,1377,10
146,112,10329,2894,25
146,114,7175,2920,20
146,115,5613,2384,15
146,116,3195,1813,5
146,117,2547,1399,5
146,89,8342,2643,30
146,109,7122,1970,17
146,120,10301,2548,27
146,121,10560,2836,27
146,77,10110,2881,30
146,94,8778,2384,22
146,95,10936,3030,32
146,96,9532,2732,22
146,100,12136,3004,32
146,101,13948,3489,34
146,107,10935,2848,27
146,108,10395,2751,27
146,97,11761,3188,27
146,98,12158,3291,27
146,99,11892,3188,27
146,103,14774,3939,34
146,104,13352,3221,32
146,105,12581,3250,32
146,106,11982,3224,27
146,125,14528,3613,34
146,126,15342,3896,34
146,127,15390,3778,34
146,128,16300,3938,36
146,131,16745,4508,45
146,122,10829,2850,27
146,123,11776,3012,27
146,124,12481,3014,32
146,132,14751,3534,34
146,133,13958,3327,34
146,134,10916,3388,30
146,157,11084,3134,30
146,158,13433,4029,32
146,135,10322,3178,30
146,136,9508,2921,25
146,137,9665,2851,30
146,138,11435,2993,27
146,139,7731,2408,25
146,140,8697,2692,25
146,141,9726,2912,30
146,118,4172,1615,10
146,119,6722,2014,20
146,142,9296,2611,25
146,143,5498,1871,20
146,144,2453,1246,5
146,145,2194,803,5
146,153,3518,2112,5
146,155,8685,2686,25
146,156,8906,2450,25
146,154,10424,2788,30
146,162,12926,3502,32
146,163,10238,2715,27
146,164,8996,2336,25
146,161,14744,3902,34
146,165,12714,3440,32
146,166,11831,3144,32
146,167,10944,3204,30
146,180,9183,2885,22
146,181,14983,3798,34
146,182,14442,3744,34
146,147,1364,1026,0
146,148,4803,1696,10
146,151,4472,1753,10
146,152,3219,1685,5
146,178,8717,2964,45
146,173,4996,1796,10
146,176,6368,2586,15
146,168,6290,2296,15
146,169,6167,2158,15
146,179,7915,2244,20
146,150,12560,4239,30
146,82,19599,5617,32
146,83,26950,6724,34
146,84,23111,5752,33
146,85,22365,5928,32
146,174,10232,3029,24
146,175,8271,2553,17
146,186,14311,3876,34
146,187,10167,3659,22
146,188,9013,3473,20
146,189,8685,2372,17
146,190,7801,2557,17
146,191,12337,3651,20
146,193,10292,3034,19
146,184,17159,4699,35
146,185,15780,4250,34
146,192,12092,3550,20
146,194,13451,4104,25
146,195,12326,3840,35
146,196,15201,3966,34
146,1,25935,6122,87
146,52,19570,5237,32
146,129,18989,4386,37
146,170,5350,2397,15
146,171,5275,2200,15
146,183,15161,3997,34
146,197,12844,4272,32
146,177,7349,2777,20
146,172,4124,1856,10
146,26,21328,6202,35
146,25,19546,5084,35
146,86,16508,4522,30
146,198,19395,6403,39
147,2,26024,6827,40
147,3,26243,6412,41
147,4,23504,5758,37
147,51,16720,4415,50
147,53,19721,5887,32
147,54,18358,5202,30
147,55,15536,4558,30
147,56,13619,4213,29
147,81,15273,4580,30
147,87,9915,3379,25
147,10,20061,4429,37
147,11,22060,4964,39
147,5,24991,6336,37
147,6,19014,5338,35
147,7,21225,5407,37
147,8,19232,5362,44
147,9,21586,5889,49
147,130,22633,5560,39
147,159,25720,4697,70
147,40,23685,5766,57
147,72,19297,4780,37
147,16,21468,4844,39
147,160,17859,4619,35
147,17,17682,3927,22
147,37,16011,3638,22
147,38,18440,4310,35
147,42,16491,3978,36
147,69,18668,4686,37
147,73,16456,4318,34
147,12,24165,5931,39
147,13,25103,6079,39
147,14,24146,6150,37
147,15,21838,4374,55
147,39,21995,5487,37
147,41,19854,4687,37
147,70,22321,5680,37
147,71,19700,5315,41
147,102,15394,4141,34
147,43,15671,3903,34
147,44,15799,4076,34
147,67,13420,3356,32
147,68,15212,3872,34
147,74,15388,3810,34
147,75,15098,3716,34
147,36,16505,3755,22
147,45,12820,3510,32
147,64,12739,3036,25
147,65,12445,2871,20
147,66,14209,3751,32
147,76,11689,3026,27
147,18,17233,4085,30
147,19,16515,4269,36
147,20,14223,3708,32
147,21,13863,4322,32
147,22,16874,4588,36
147,33,13317,3650,32
147,34,11989,3463,30
147,46,11523,3394,30
147,31,12910,3404,32
147,32,14591,4061,32
147,47,14595,4197,32
147,48,12635,3512,30
147,60,12302,3306,30
147,61,11618,3747,30
147,78,10643,3276,25
147,23,14709,3903,32
147,24,15746,4166,34
147,27,16385,4512,37
147,28,14991,3811,34
147,29,16162,4166,34
147,30,12792,3320,32
147,49,13187,3642,32
147,59,13381,3567,32
147,113,8737,3369,20
147,50,16309,5115,32
147,57,13082,3917,29
147,58,14504,4282,32
147,79,7484,2822,30
147,80,8871,2180,30
147,88,8052,2865,20
147,110,6391,2065,15
147,62,10926,3516,25
147,63,9125,2923,25
147,90,8373,3087,15
147,91,7562,2521,15
147,92,7079,2165,15
147,93,9513,2492,19
147,111,3904,1331,10
147,112,6355,2319,20
147,114,4258,2245,15
147,115,1902,1392,0
147,116,2024,1459,0
147,117,2451,1353,5
147,89,8246,2597,30
147,109,7379,2188,17
147,120,10810,2743,27
147,121,11099,2956,27
147,77,11922,2712,20
147,94,8731,2506,17
147,95,10377,2865,27
147,96,10069,2924,22
147,100,16067,4006,34
147,101,16567,4157,34
147,107,12132,3366,27
147,108,10876,2940,27
147,97,12186,3253,25
147,98,10873,3062,27
147,99,12429,3380,27
147,103,14984,4150,34
147,104,13609,3439,32
147,105,13211,3609,32
147,106,12521,3340,27
147,125,14020,3273,43
147,126,15518,3778,45
147,127,15647,3996,34
147,128,16630,4045,36
147,131,18358,4828,36
147,122,11627,2864,37
147,123,12689,3114,32
147,124,13029,3188,32
147,132,15078,3644,34
147,133,14506,3501,34
147,134,11605,3415,27
147,157,11773,3161,27
147,158,17953,4044,50
147,135,10811,3323,30
147,136,10180,2948,27
147,137,9924,2873,30
147,138,11944,3189,27
147,139,7768,2554,20
147,140,9179,2604,25
147,141,10415,2935,27
147,118,4677,1746,10
147,119,6758,2001,20
147,142,7020,2120,20
147,143,5798,1937,20
147,144,2757,1388,5
147,145,2591,984,5
147,153,3822,2254,5
147,155,8985,2752,25
147,156,9206,2516,25
147,154,7371,2193,25
147,162,10272,3119,30
147,163,10495,2933,27
147,164,9253,2554,25
147,161,11737,3662,29
147,165,10384,3181,24
147,166,12089,3362,32
147,167,11201,3422,30
147,180,9498,3075,30
147,181,15240,4070,34
147,182,11666,3568,45
147,146,1364,1037,0
147,148,2216,1460,5
147,151,3180,1641,5
147,152,3108,1588,5
147,178,9097,3063,45
147,173,4885,1699,10
147,176,6257,2489,15
147,168,6384,2392,20
147,169,6261,2254,20
147,179,8010,2340,25
147,150,10489,3760,25
147,82,19503,5571,32
147,83,22952,6128,33
147,84,19114,5159,32
147,85,16010,4901,34
147,174,6657,2890,25
147,175,8160,2456,17
147,186,10967,3670,27
147,187,10542,3681,40
147,188,7796,3164,15
147,189,8574,2275,17
147,190,7690,2460,17
147,191,12226,3554,20
147,193,9972,3003,35
147,184,15614,4609,40
147,185,12014,3991,55
147,192,11981,3453,20
147,194,12233,3795,19
147,195,12424,3647,45
147,196,15858,4439,39
147,1,24025,5793,85
147,52,18383,5194,30
147,129,19246,4604,37
147,170,4132,2088,5
147,171,4057,1891,10
147,183,11985,3345,35
147,197,14105,4319,35
147,177,6131,2468,15
147,172,4013,1759,10
147,26,21232,6156,35
147,25,19450,5038,35
147,86,12535,3947,27
147,198,29308,6807,75
148,2,26425,6766,90
148,3,28176,6784,42
148,4,27357,6775,40
148,51,12677,4055,32
148,53,17134,5058,36
148,54,15770,4373,34
148,55,12949,4072,32
148,56,11032,3330,32
148,81,12686,4351,32
148,87,8002,2413,17
148,10,21295,4999,40
148,11,23327,5660,39
148,5,28586,7117,47
148,6,26082,6080,42
148,7,20491,5755,75
148,8,19797,5443,80
148,9,22151,5970,85
148,130,23239,5872,39
148,159,33039,6015,79
148,40,26744,6639,41
148,72,22247,5336,40
148,16,24089,5783,40
148,160,23852,5809,40
148,17,20168,4840,39
148,37,18295,4749,37
148,38,19758,4916,39
148,42,19688,4633,39
148,69,21879,5546,44
148,73,19406,4874,37
148,12,25562,6721,54
148,13,24775,6663,39
148,14,25171,6562,39
148,15,23267,4985,57
148,39,23929,6210,40
148,41,22902,5207,40
148,70,25369,6200,40
148,71,22592,5528,49
148,102,18336,4697,37
148,43,18433,4449,37
148,44,18566,4622,37
148,67,16190,3899,35
148,68,17991,4414,37
148,74,18436,4330,37
148,75,17791,4226,37
148,36,18432,4531,36
148,45,16327,4062,35
148,64,15294,3471,60
148,65,14631,3777,30
148,66,16165,4138,35
148,76,14773,3550,30
148,18,19480,4724,37
148,19,19558,4821,39
148,20,18297,4363,37
148,21,19598,5311,37
148,22,20142,5362,37
148,33,14790,4031,42
148,34,13461,3844,40
148,46,12995,3775,40
148,31,17504,4722,36
148,32,16015,4442,42
148,47,16068,4575,42
148,48,17229,4831,34
148,60,16897,4634,34
148,61,11134,3789,40
148,78,9093,2735,40
148,23,19303,5225,36
148,24,20340,5494,37
148,27,17122,4921,47
148,28,10540,3531,19
148,29,17586,4547,44
148,30,17386,4638,36
148,49,17781,4970,36
148,59,10695,3603,19
148,113,6824,2399,15
148,50,11696,4338,19
148,57,12165,2864,20
148,58,11138,3131,19
148,79,8030,2835,30
148,80,6500,1892,15
148,88,6139,1895,15
148,110,11834,3168,29
148,62,11640,3340,50
148,63,9650,2752,40
148,90,7468,2929,20
148,91,9486,2981,40
148,92,8503,2691,25
148,93,13383,2922,60
148,111,5691,1882,15
148,112,5174,1743,10
148,114,2725,1095,5
148,115,2396,1139,5
148,116,2860,1521,5
148,117,6886,2171,15
148,89,6902,2449,15
148,109,10391,2726,19
148,120,13598,3286,30
148,121,13856,3574,30
148,77,14186,3625,30
148,94,12124,3122,25
148,95,12758,3666,25
148,96,12839,3470,25
148,100,18932,4701,36
148,101,17086,4552,35
148,107,14902,3912,30
148,108,13703,3489,30
148,97,15066,3926,30
148,98,13916,3614,30
148,99,15199,3926,30
148,103,17926,4706,37
148,104,16657,3959,35
148,105,16153,4165,35
148,106,15278,3962,30
148,125,21572,4304,52
148,126,17172,4272,36
148,127,18695,4516,37
148,128,20197,4701,39
148,131,19380,4962,38
148,122,14125,3588,30
148,123,15446,3736,35
148,124,15793,3809,35
148,132,15690,4234,34
148,133,17288,4119,37
148,134,13727,4001,29
148,157,13895,3746,34
148,158,15004,4179,32
148,135,12801,3454,27
148,136,12743,3424,27
148,137,11915,3004,27
148,138,11935,3256,27
148,139,9840,2768,19
148,140,11067,3129,27
148,141,12537,3525,29
148,118,7963,2118,17
148,119,9198,2239,19
148,142,9792,2687,25
148,143,9755,2741,22
148,144,5754,2017,15
148,145,5494,1570,15
148,153,6819,2883,15
148,155,12942,3546,32
148,156,13162,3309,32
148,154,10415,2745,30
148,162,14243,3978,34
148,163,13539,3485,32
148,164,12297,3106,30
148,161,14781,4214,34
148,165,13428,3733,34
148,166,14320,3674,32
148,167,12371,3434,32
148,180,11099,3228,19
148,181,12735,3365,29
148,182,13267,3491,29
148,146,4415,1591,10
148,147,2265,1522,5
148,151,2432,1080,5
148,152,3675,1731,5
148,178,10159,3233,17
148,173,4009,1683,10
148,176,6782,2164,15
